STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,FMTM,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT08,WT09,WT13,WT14,WT16,WT17,WT18,WT22
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,05/01/2012 12:00:00 AM,14.32,,,0.02,0,0,,53,43,190,200,25.9,32,,,,,,,,,,1,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,05/02/2012 12:00:00 AM,5.59,,,0.02,0,0,,56,42,190,200,12.1,15,,,,,,,,,,1,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,05/03/2012 12:00:00 AM,7.61,,,0.73,0,0,,52,45,210,210,19.9,25.1,1,,,,,,,1,,1,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,05/04/2012 12:00:00 AM,10.29,,,0.07,0,0,,54,43,220,310,19.9,30,,,,,,,,,,1,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,05/05/2012 12:00:00 AM,5.14,,,0,0,0,,56,41,210,240,13,16.1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,05/06/2012 12:00:00 AM,5.37,,,0,0,0,,64,41,290,300,13,17,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,05/07/2012 12:00:00 AM,4.92,,,0,0,0,,75,43,290,300,12.1,14.1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,05/08/2012 12:00:00 AM,6.71,,,0,0,0,,65,49,40,40,21.9,25.9,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,05/09/2012 12:00:00 AM,8.72,,,0,0,0,,56,44,20,10,21.9,23.9,,,,,,,,,1,1,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,05/10/2012 12:00:00 AM,6.71,,,0,0,0,,58,39,30,30,16.1,19.9,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,05/11/2012 12:00:00 AM,9.62,,,0,0,0,,65,40,30,20,15,19.9,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,05/12/2012 12:00:00 AM,7.61,,,0,0,0,,76,44,360,310,13,16.1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,05/13/2012 12:00:00 AM,9.4,,,0,0,0,,78,49,20,350,15,21,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,05/14/2012 12:00:00 AM,8.5,,,0,0,0,,80,55,40,30,15,17.9,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,05/15/2012 12:00:00 AM,9.17,,,0,0,0,,76,49,40,30,25.9,31.1,1,,,,,,,1,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,05/16/2012 12:00:00 AM,7.83,,,0,0,0,,67,49,40,50,21.9,28,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,05/17/2012 12:00:00 AM,6.49,,,0,0,0,,64,44,210,220,16.1,17.9,,,,,,,,,,1,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,05/18/2012 12:00:00 AM,6.93,,,0,0,0,,60,46,200,190,14.1,17,,,,,,,,,1,1,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,05/19/2012 12:00:00 AM,3.36,,,0,0,0,,67,45,240,320,10.1,14.1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,05/20/2012 12:00:00 AM,2.91,,,0.25,0,0,,58,53,120,150,8.9,13,1,,,,,,,1,,1,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,05/21/2012 12:00:00 AM,8.95,,,0.55,0,0,,62,50,220,220,19.9,25.9,1,,,,,,,1,,1,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,05/22/2012 12:00:00 AM,10.74,,,0.24,0,0,,55,48,190,210,17.9,25.1,1,,,,,,,1,1,1,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,05/23/2012 12:00:00 AM,14.09,,,0.01,0,0,,58,48,200,130,21,29.1,,,,,,,,,,1,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,05/24/2012 12:00:00 AM,7.38,,,0,0,0,,63,48,360,200,17.9,23.9,,,,,,,,,,1,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,05/25/2012 12:00:00 AM,6.93,,,0,0,0,,72,48,350,350,17,21.9,,,1,,,,,,,1,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,05/26/2012 12:00:00 AM,8.05,,,0,0,0,,72,48,240,250,19.9,23,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,05/27/2012 12:00:00 AM,8.28,,,0,0,0,,63,53,230,200,15,19.9,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,05/28/2012 12:00:00 AM,7.61,,,0,0,0,,62,50,210,240,17.9,23,,,,,,,,,1,1,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,05/29/2012 12:00:00 AM,4.03,,,0,0,0,,61,46,200,240,12.1,15,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,05/30/2012 12:00:00 AM,3.36,,,0.01,0,0,,66,52,250,250,10.1,14.1,1,,,,,,,1,,1,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,05/31/2012 12:00:00 AM,6.04,,,0.15,0,0,,64,54,230,230,15,19.9,1,,,,,,,1,1,1,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,06/01/2012 12:00:00 AM,8.28,,,0.26,0,0,,68,55,230,210,17,21.9,1,,,,,,,1,,1,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,06/02/2012 12:00:00 AM,8.28,,,0.01,0,0,,66,51,220,240,17.9,23,1,,,,,,,1,,1,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,06/03/2012 12:00:00 AM,6.49,,,0,0,0,,63,49,160,210,12.1,17,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,06/04/2012 12:00:00 AM,6.93,,,0.05,0,0,,55,48,10,10,15,17.9,,,,,,,,,,1,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,06/05/2012 12:00:00 AM,7.38,,,0.63,0,0,,56,47,200,190,15,17.9,1,,,,,,,1,,1,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,06/06/2012 12:00:00 AM,7.61,,,0,0,0,,61,43,230,200,16.1,21,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,06/07/2012 12:00:00 AM,7.83,,,0.65,0,0,,61,48,230,240,23,30,1,,,,,,,1,,1,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,06/08/2012 12:00:00 AM,6.71,,,0.06,0,0,,59,47,190,190,15,19.9,1,,,,,,,,,1,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,06/09/2012 12:00:00 AM,10.51,,,0,0,0,,63,47,210,230,17.9,23.9,,,,,,,,,,1,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,06/10/2012 12:00:00 AM,6.49,,,0,0,0,,66,50,190,190,13,17.9,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,06/11/2012 12:00:00 AM,4.03,,,0,0,0,,74,50,250,,8.9,,,,,,,,,,,1,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,06/12/2012 12:00:00 AM,8.72,,,0.03,0,0,,65,55,210,220,21.9,28,1,,,,,,,1,1,1,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,06/13/2012 12:00:00 AM,9.62,,,0,0,0,,61,52,210,200,23,28,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,06/14/2012 12:00:00 AM,6.04,,,0,0,0,,63,50,230,240,12.1,15,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,06/15/2012 12:00:00 AM,3.8,,,0,0,0,,72,49,250,,8.1,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,06/16/2012 12:00:00 AM,9.17,,,0,0,0,,70,59,210,210,17.9,23,,,,,,,,,,1,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,06/17/2012 12:00:00 AM,14.32,,,0,0,0,,66,53,210,210,25.9,34.9,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,06/18/2012 12:00:00 AM,8.5,,,0.12,0,0,,63,50,210,210,17.9,23,,,,,,,,1,1,1,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,06/19/2012 12:00:00 AM,6.71,,,0.04,0,0,,67,50,190,190,15,19.9,,,,,,,,,,1,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,06/20/2012 12:00:00 AM,6.71,,,0,0,0,,76,50,300,290,13,16.1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,06/21/2012 12:00:00 AM,4.7,,,0,0,0,,75,53,290,320,12.1,15,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,06/22/2012 12:00:00 AM,4.25,,,0.62,0,0,,57,53,180,180,13,15,,,,,,,,1,,1,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,06/23/2012 12:00:00 AM,5.59,,,0.34,0,0,,60,49,220,210,21,29.1,1,,,,,,,1,,1,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,06/24/2012 12:00:00 AM,4.47,,,0,0,0,,67,49,250,210,15,21,1,,,,,,,1,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,06/25/2012 12:00:00 AM,6.93,,,0.02,0,0,,67,52,20,250,14.1,17.9,,,,,,,,,,1,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,06/26/2012 12:00:00 AM,7.61,,,0,0,0,,65,51,220,210,16.1,21.9,,,,,,,,,,1,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,06/27/2012 12:00:00 AM,4.03,,,0,0,0,,73,48,280,270,8.9,13,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,06/28/2012 12:00:00 AM,5.59,,,0,0,0,,72,53,230,260,14.1,17,,,,,,,,,,1,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,06/29/2012 12:00:00 AM,4.25,,,0.01,0,0,,71,59,220,190,10.1,14.1,1,,,,,,,1,,1,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,06/30/2012 12:00:00 AM,5.37,,,0.12,0,0,,68,56,200,230,13,16.1,1,,,,,,,1,,1,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,07/01/2012 12:00:00 AM,5.14,9999,,0,0,0,,68,54,210,240,12.1,14.1,,,,,,,,,,1,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,07/02/2012 12:00:00 AM,4.7,9999,,0.08,0,0,,66,53,200,220,12.1,15,1,,,,,,,1,,1,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,07/03/2012 12:00:00 AM,13.42,9999,,0.23,0,0,,65,51,210,210,25.1,33.1,1,,,,,,,1,,1,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,07/04/2012 12:00:00 AM,8.5,9999,,0,0,0,,69,49,290,290,13,17,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,07/05/2012 12:00:00 AM,6.93,9999,,0,0,0,,76,51,20,20,12.1,15,,,,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,07/06/2012 12:00:00 AM,4.7,9999,,0,0,0,,77,52,20,280,10.1,14.1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,07/07/2012 12:00:00 AM,8.5,9999,,0,0,0,,80,55,330,330,15,17.9,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,07/08/2012 12:00:00 AM,6.26,9999,,0,0,0,,83,58,350,340,17,19.9,,,1,,,,,,,1,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,07/09/2012 12:00:00 AM,4.47,9999,,0.06,0,0,,77,55,230,290,8.1,13,,,1,,,1,,1,,1,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,07/10/2012 12:00:00 AM,5.14,9999,,0,0,0,,75,52,20,10,12.1,14.1,,,,,,1,,1,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,07/11/2012 12:00:00 AM,6.49,9999,,0,0,0,,82,56,10,20,13,16.1,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,07/12/2012 12:00:00 AM,6.04,9999,,0,0,0,,78,56,240,240,13,15,1,1,,,,,,1,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,07/13/2012 12:00:00 AM,4.92,9999,,0.02,0,0,,74,57,250,270,10.1,17,,,1,,,,,,,1,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,07/14/2012 12:00:00 AM,4.92,9999,,0,0,0,,77,59,220,220,12.1,15,1,1,1,,,,,,,1,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,07/15/2012 12:00:00 AM,8.5,9999,,0,0,0,,66,56,210,230,21,28,,,,,,1,,1,,1,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,07/16/2012 12:00:00 AM,5.59,9999,,0.01,0,0,,79,56,350,350,16.1,21,,,,,,,,,,1,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,07/17/2012 12:00:00 AM,5.82,9999,,0,0,0,,71,59,190,200,13,16.1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,07/18/2012 12:00:00 AM,6.49,9999,,0,0,0,,70,58,240,250,12.1,15,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,07/19/2012 12:00:00 AM,4.92,9999,,0,0,0,,77,58,290,350,14.1,17,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,07/20/2012 12:00:00 AM,8.95,9999,,0.6,0,0,,67,57,220,230,16.1,21.9,,,1,,,,,1,,1,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,07/21/2012 12:00:00 AM,5.14,9999,,0,0,0,,75,57,270,260,10.1,15,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,07/22/2012 12:00:00 AM,8.72,9999,,0.04,0,0,,69,54,200,220,17,21.9,,,,,,,,,1,1,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,07/23/2012 12:00:00 AM,7.38,9999,,0,0,0,,66,52,180,180,15,19.9,,,,,,,,,,1,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,07/24/2012 12:00:00 AM,9.62,9999,,0,0,0,,74,54,350,350,16.1,21.9,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,07/25/2012 12:00:00 AM,5.82,9999,,0,0,0,,80,55,290,300,13,28,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,07/26/2012 12:00:00 AM,4.92,9999,,0,0,0,,78,55,210,200,12.1,14.1,1,1,,,,1,,1,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,07/27/2012 12:00:00 AM,6.26,9999,,0,0,0,,66,57,220,,12.1,,1,,,,,,,1,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,07/28/2012 12:00:00 AM,3.8,9999,,0,0,0,,72,56,290,270,12.1,23.9,,,,,,1,,,1,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,07/29/2012 12:00:00 AM,4.47,9999,,0,0,0,,73,59,290,250,12.1,17,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,07/30/2012 12:00:00 AM,6.71,9999,,0,0,0,,67,56,210,200,14.1,16.1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,07/31/2012 12:00:00 AM,6.26,2333,,0,0,0,,73,57,30,,15,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,08/01/2012 12:00:00 AM,4.92,,,0,0,0,,75,56,20,20,13,15,,,,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,08/02/2012 12:00:00 AM,5.59,,,0,0,0,,74,54,30,300,13,16.1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,08/03/2012 12:00:00 AM,8.72,,,0,0,0,,81,55,30,30,15,17.9,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,08/04/2012 12:00:00 AM,8.28,,,0,0,0,,93,62,10,20,19.9,23.9,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,08/05/2012 12:00:00 AM,4.25,,,0,0,0,,93,64,220,230,14.1,16.1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,08/06/2012 12:00:00 AM,5.59,,,0,0,0,,83,60,210,210,13,15,,,,,,,,,,1,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,08/07/2012 12:00:00 AM,5.82,,,0,0,0,,70,59,210,210,13,15,1,,,,,,,1,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,08/08/2012 12:00:00 AM,6.93,,,0,0,0,,72,59,240,210,14.1,17,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,08/09/2012 12:00:00 AM,8.5,,,0,0,0,,76,58,350,350,14.1,17.9,,,,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,08/10/2012 12:00:00 AM,5.14,,,0,0,0,,78,54,300,360,16.1,17.9,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,08/11/2012 12:00:00 AM,5.59,,,0,0,0,,83,56,340,350,15,21,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,08/12/2012 12:00:00 AM,6.71,,,0,0,0,,87,59,330,340,14.1,17.9,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,08/13/2012 12:00:00 AM,6.26,,,0,0,0,,87,59,30,30,15,19.9,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,08/14/2012 12:00:00 AM,6.26,,,0,0,0,,84,57,30,360,14.1,17,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,08/15/2012 12:00:00 AM,10.51,,,0,0,0,,88,62,20,10,17.9,23,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,08/16/2012 12:00:00 AM,6.26,,,0,0,0,,94,65,20,20,13,15,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,08/17/2012 12:00:00 AM,4.03,,,0,0,0,,91,61,280,230,8.1,12.1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,08/18/2012 12:00:00 AM,6.71,,,0,0,0,,71,58,200,200,13,16.1,1,,,,,,,1,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,08/19/2012 12:00:00 AM,6.04,,,0,0,0,,74,59,180,200,12.1,15,,,,,,,,1,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,08/20/2012 12:00:00 AM,4.25,,,0,0,0,,78,59,350,360,8.9,12.1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,08/21/2012 12:00:00 AM,6.71,,,0,0,0,,74,56,40,40,17,19.9,,,,,,,,,,1,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,08/22/2012 12:00:00 AM,5.14,,,0,0,0,,72,56,30,30,16.1,19.9,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,08/23/2012 12:00:00 AM,8.5,,,0,0,0,,70,57,50,10,17,21,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,08/24/2012 12:00:00 AM,7.38,,,0,0,0,,72,50,360,340,16.1,23.9,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,08/25/2012 12:00:00 AM,7.16,,,0,0,0,,79,53,20,30,13,17,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,08/26/2012 12:00:00 AM,7.61,,,0,0,0,,70,54,220,200,17,21.9,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,08/27/2012 12:00:00 AM,4.03,,,0,0,0,,75,56,280,250,12.1,17,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,08/28/2012 12:00:00 AM,7.16,,,0,0,0,,73,54,250,260,15,19.9,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,08/29/2012 12:00:00 AM,5.37,,,0,0,0,,73,56,250,230,12.1,15,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,08/30/2012 12:00:00 AM,4.25,,,0,0,0,,73,55,10,360,14.1,17,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,08/31/2012 12:00:00 AM,6.49,,,0,0,0,,72,51,20,20,14.1,17.9,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,09/01/2012 12:00:00 AM,4.7,,,0,0,0,,71,51,210,270,10.1,14.1,,,,,,,,,,,,,
